content_id,content_type,language,genre,duration,release_date,rating,episode_count,season_count
cont_4776_7_19,series,hindi,drama,3300000,2010-11-12,7,19,7
cont_3302_1_5,sports,hindi,cricket,2940000,2011-10-03,0,5,1
cont_4003_3_9,series,malayalam,drama,2640000,2001-04-18,5,9,3
cont_83_3_7,series,telugu,documentary,3240000,2001-11-05,6,7,3
cont_3580_5_5,series,hindi,drama,3240000,2006-07-30,9,5,5
cont_36_4_21,series,hindi,comedy,4680000,2018-03-03,7,21,4
cont_4111_5_19,series,telugu,drama,3000000,1999-07-24,10,19,5
cont_385_9_12,series,hindi,drama,3000000,2003-08-04,3,12,9
cont_1046_9_17,series,english,comedy,2520000,2019-12-27,2,17,9
cont_1972_4_31,series,english,drama,5520000,2006-08-02,10,31,4
cont_1631_4_39,series,hindi,drama,3540000,2006-08-30,9,39,4
cont_325_3_3,series,hindi,drama,3540000,2019-06-21,4,3,3
cont_615_10_33,series,hindi,horror,4620000,2004-03-09,9,33,10
cont_1038_14_8,series,hindi,drama,4440000,2008-06-26,6,8,14
cont_693_4_28,series,punjabi,drama,2520000,2005-04-17,4,28,4
cont_938_4_16,series,hindi,drama,3240000,2008-10-17,9,16,4
cont_3618_3_3,series,hindi,drama,3240000,2014-09-09,6,3,3
cont_2359_4_7,series,hindi,drama,3240000,2009-06-18,2,7,4
cont_1077_4_27,series,english,comedy,3420000,2012-10-31,3,27,4
cont_199_1_4,sports,english,football,3660000,2004-11-11,0,4,1
cont_3065_5_20,series,malayalam,drama,4020000,2000-02-13,5,20,5
cont_1234_17_19,series,english,action,2940000,2008-07-09,6,19,17
cont_1101_8_33,series,telugu,drama,2760000,2016-10-22,10,33,8
cont_4330_3_32,series,english,documentary,2640000,2018-05-12,2,32,3
cont_1795_4_17,series,hindi,comedy,3000000,2015-12-12,4,17,4
cont_3241_13_21,series,telugu,comedy,2520000,2018-07-30,9,21,13
cont_1704_4_15,series,tamil,drama,3900000,2012-02-22,1,15,4
cont_944_25_14,series,english,action,3720000,2016-07-04,4,14,25
cont_3320_2_37,series,malayalam,documentary,2880000,2016-04-24,1,37,2
cont_3861_7_28,series,hindi,drama,2880000,2020-07-04,1,28,7
cont_3951_1_1,sports,hindi,basketball,3300000,1998-08-02,0,1,1
cont_203_23_5,series,hindi,comedy,3180000,2015-05-29,3,5,23
cont_2761_1_7,sports,english,cricket,3600000,2002-12-24,0,7,1
cont_145_2_40,series,english,drama,3600000,2013-09-09,7,40,2
cont_3191_24_6,series,english,action,4080000,2011-06-18,10,6,24
cont_2273_14_9,series,english,drama,2940000,2015-07-22,2,9,14
cont_3033_4_38,series,hindi,drama,3120000,1998-12-01,7,38,4
cont_3708_3_23,series,english,drama,3840000,2001-09-26,5,23,3
cont_1283_1_8,series,tamil,drama,4920000,1994-01-18,1,8,1
cont_1625_8_4,series,hindi,comedy,5220000,2009-03-22,9,4,8
cont_4699_1_4,series,gujarati,drama,2940000,2006-02-17,4,4,1
cont_493_8_7,series,english,drama,3000000,2006-02-26,7,7,8
cont_4245_2_4,series,english,drama,5220000,2015-04-11,7,4,2
cont_3226_1_6,sports,english,cricket,6480000,2013-09-01,0,6,1
cont_3039_5_9,series,hindi,drama,3180000,2003-07-13,6,9,5
cont_1681_1_21,series,hindi,sci-fi,4860000,2019-11-24,3,21,1
cont_3470_5_1,series,english,horror,2820000,2001-05-16,8,1,5
cont_4222,movies,hindi,sport,6420000,2017-10-31,8,0,0
cont_2233_3_20,series,hindi,drama,3360000,1998-06-01,9,20,3
cont_960_29_6,series,malayalam,comedy,4500000,2020-01-04,5,6,29
cont_4274_7_33,series,marathi,comedy,3240000,2017-04-04,1,33,7
cont_1007_5_2,series,hindi,drama,3360000,2009-02-05,8,2,5
cont_665_6_35,series,hindi,action,3240000,2000-03-01,10,35,6
cont_3294_2_31,series,telugu,drama,2700000,2002-06-01,9,31,2
cont_4899_1_7,sports,english,cricket,9000000,2018-07-14,0,7,1
cont_2598_5_7,series,tamil,comedy,3420000,2016-05-05,6,7,5
cont_4056_7_17,series,english,action,3540000,2004-05-22,2,17,7
cont_3191_2_9,series,english,action,4140000,1999-04-10,10,9,2
cont_4104_1_41,series,hindi,action,3060000,1992-05-08,3,41,1
cont_721_3_7,series,telugu,drama,2640000,2017-02-19,5,7,3
cont_3293_3_28,series,hindi,documentary,3060000,2000-09-16,1,28,3
cont_1704_10_32,series,tamil,drama,4140000,2019-05-28,1,32,10
cont_3542_1_31,series,english,drama,2760000,2013-09-16,9,31,1
cont_3708_1_3,series,english,drama,3900000,1997-12-28,5,3,1
cont_185_20_12,series,hindi,drama,3720000,2011-06-06,1,12,20
cont_2489_5_8,series,hindi,drama,2880000,1998-12-11,3,8,5
cont_4934_10_11,series,tamil,documentary,2760000,2009-06-25,6,11,10
cont_2129_3_12,series,english,drama,2820000,1994-04-03,10,12,3
cont_3267_14_2,series,hindi,drama,2640000,2019-07-21,7,2,14
cont_4725_1_1,sports,english,cricket,5040000,2008-03-08,0,1,1
cont_1210_26_2,series,hindi,drama,5460000,2018-10-12,9,2,26
cont_808_10_25,series,malayalam,drama,4260000,2010-02-09,9,25,10
cont_2179_35_3,series,hindi,drama,3120000,2011-06-21,8,3,35
cont_3268_1_21,series,hindi,drama,2460000,1993-03-12,1,21,1
cont_4857_3_18,series,tamil,comedy,3300000,1996-08-25,8,18,3
cont_3420_14_23,series,malayalam,comedy,3480000,2012-05-27,6,23,14
cont_1736_9_18,series,gujarati,drama,2940000,2012-02-29,9,18,9
cont_321_10_19,series,hindi,drama,3780000,2017-06-19,4,19,10
cont_1625_4_13,series,hindi,comedy,5580000,2005-07-29,9,13,4
cont_3598_13_21,series,marathi,drama,3180000,2009-11-01,10,21,13
cont_615_9_13,series,hindi,horror,4620000,2002-03-20,9,13,9
cont_2418_6_19,series,hindi,action,3420000,2004-12-20,9,19,6
cont_3739_6_5,series,gujarati,drama,3840000,2008-05-19,6,5,6
cont_1280_1_6,sports,english,cricket,6240000,2013-09-17,0,6,1
cont_2283_7_3,series,malayalam,action,3360000,1994-06-09,4,3,7
cont_2722_1_23,series,malayalam,drama,5040000,2008-11-10,2,23,1
cont_261_1_4,sports,hindi,cricket,3180000,2014-06-13,0,4,1
cont_1768_5_37,series,marathi,horror,3540000,2004-03-06,8,37,5
cont_1154_10_20,series,malayalam,documentary,2880000,2019-07-25,1,20,10
cont_4686_1_11,series,hindi,comedy,3120000,2008-06-13,2,11,1
cont_408_4_3,series,hindi,drama,3360000,2015-08-10,5,3,4
cont_1046_6_23,series,english,comedy,2760000,2016-01-17,2,23,6
cont_4490_9_21,series,hindi,drama,3060000,2006-02-12,5,21,9
cont_559_1_18,series,hindi,drama,4560000,2004-08-29,2,18,1
cont_2381_2_4,series,english,drama,3420000,1997-07-13,7,4,2
cont_4453_9_16,series,tamil,drama,3660000,2001-04-21,8,16,9
cont_4994_5_29,series,hindi,drama,3180000,1996-06-09,6,29,5
cont_1355_3_23,series,hindi,action,3000000,1995-02-02,5,23,3
cont_3386_5_50,series,malayalam,comedy,3960000,2013-01-11,7,50,5
cont_732_1_12,series,hindi,horror,3000000,2020-03-28,2,12,1
cont_2152_4_9,series,hindi,comedy,3120000,2019-04-28,1,9,4
cont_3792_12_40,series,english,comedy,4320000,2016-01-16,5,40,12
cont_1678_5_23,series,hindi,documentary,3540000,2018-07-25,7,23,5
cont_3974_13_3,series,hindi,comedy,4260000,2018-10-06,3,3,13
cont_1499_1_18,series,tamil,action,2580000,2004-09-30,2,18,1
cont_2687_6_10,series,telugu,drama,3300000,1993-10-19,7,10,6
cont_1584_4_8,series,hindi,drama,3000000,2005-05-18,10,8,4
cont_2719_4_26,series,hindi,comedy,3540000,1999-05-04,2,26,4
cont_1837_1_19,series,marathi,drama,3300000,2007-12-07,7,19,1
cont_3515_8_5,series,hindi,drama,3840000,2014-02-06,1,5,8
cont_354_7_22,series,hindi,drama,3240000,2003-09-16,3,22,7
cont_3151_6_10,series,tamil,drama,3600000,2013-05-27,8,10,6
cont_794_9_26,series,marathi,comedy,3180000,2017-12-05,5,26,9
cont_4103_8_1,series,hindi,comedy,3300000,2006-01-22,10,1,8
cont_2132_7_31,series,english,drama,3240000,2017-03-01,4,31,7
cont_663_3_10,series,oriya,drama,3360000,2006-08-26,10,10,3
cont_1101_5_29,series,telugu,drama,2940000,2013-03-24,10,29,5
cont_839_12_4,series,hindi,comedy,3000000,2008-06-14,2,4,12
cont_2700_10_5,series,hindi,drama,2940000,2008-08-26,10,5,10
cont_1210_11_8,series,hindi,drama,5640000,2012-07-27,9,8,11
cont_2268_1_13,sports,hindi,cricket,3780000,2004-05-29,0,13,1
cont_808_12_33,series,malayalam,drama,4200000,2012-07-16,9,33,12
cont_2296_5_44,series,hindi,comedy,2820000,2016-04-23,1,44,5
cont_2173_9_6,series,hindi,drama,3600000,2017-05-30,9,6,9
cont_1814_15_4,series,hindi,drama,2820000,1996-06-13,7,4,15
cont_1935_5_5,series,hindi,comedy,3000000,1997-01-20,5,5,5
cont_3071_1_5,series,malayalam,drama,2760000,2003-08-26,1,5,1
cont_4104_15_51,series,hindi,action,3300000,2016-08-06,3,51,15
cont_4900_1_44,series,english,comedy,3120000,2009-02-16,7,44,1
cont_356_26_4,series,english,comedy,2940000,2002-09-27,2,4,26
cont_1449_5_24,series,tamil,action,2940000,2003-11-30,10,24,5
cont_1631_13_25,series,hindi,drama,3780000,2018-08-15,9,25,13
cont_3349_20_7,series,hindi,sci-fi,3840000,2012-04-10,5,7,20
cont_3369_1_5,sports,hindi,cricket,3480000,2001-08-04,0,5,1
cont_4056_17_20,series,english,action,3420000,2020-11-30,2,20,17
cont_1485_4_11,series,marathi,drama,2640000,2012-07-06,7,11,4
cont_4148_18_19,series,hindi,drama,3840000,2008-03-26,9,19,18
cont_2065_1_7,series,marathi,action,2940000,2010-08-04,10,7,1
cont_4703_4_2,series,hindi,comedy,3120000,1996-05-06,5,2,4
cont_3356_8_4,series,english,action,3300000,2017-10-16,7,4,8
cont_2069_5_48,series,english,comedy,2940000,2019-03-10,2,48,5
cont_4900_5_24,series,english,comedy,3060000,2015-07-27,7,24,5
cont_4770_1_2,sports,english,cricket,5280000,2002-10-06,0,2,1
cont_3476_1_8,series,gujarati,horror,2700000,1999-05-01,5,8,1
cont_1485_3_46,series,marathi,drama,2520000,2011-10-28,7,46,3
cont_1739_1_17,series,english,drama,2940000,1999-09-04,9,17,1
cont_2796_3_8,series,hindi,horror,3240000,2015-10-11,3,8,3
cont_1602_4_10,series,punjabi,comedy,2820000,2003-01-30,9,10,4
cont_3885_1_2,sports,english,cricket,4920000,2001-05-25,0,2,1
cont_1425_1_8,sports,hindi,cricket,2580000,2006-10-15,0,8,1
cont_678_11_18,series,malayalam,comedy,3000000,2003-07-20,7,18,11
cont_1700_7_3,series,tamil,drama,3000000,1999-08-30,8,3,7
cont_321_9_3,series,hindi,drama,3240000,2015-12-03,4,3,9
cont_3223_5_12,series,hindi,drama,3840000,1999-12-06,7,12,5
cont_4027_6_14,series,malayalam,drama,3420000,2015-10-13,1,14,6
cont_4776_7_20,series,hindi,drama,3660000,2010-11-24,7,20,7
cont_3190_17_17,series,hindi,drama,3600000,2016-06-06,9,17,17
cont_3072_12_24,series,english,comedy,3600000,2013-07-02,1,24,12
cont_684_10_27,series,hindi,drama,3900000,2019-04-20,2,27,10
cont_1718_20_16,series,hindi,drama,2880000,2015-05-14,6,16,20
cont_2625_7_45,series,telugu,sci-fi,3600000,2013-05-26,8,45,7
cont_3286_1_57,series,telugu,drama,3000000,2004-03-09,1,57,1
cont_354_6_18,series,hindi,drama,3120000,2002-08-28,3,18,6
cont_2719_9_1,series,hindi,comedy,3420000,2006-05-27,2,1,9
cont_2022_4_28,series,hindi,sci-fi,3480000,1995-10-11,8,28,4
cont_4688_6_9,series,punjabi,documentary,2520000,1999-02-10,9,9,6
cont_1216_9_3,series,hindi,sci-fi,4560000,2005-12-19,4,3,9
cont_2573_4_45,series,hindi,drama,3300000,2014-03-11,5,45,4
cont_185_6_1,series,hindi,drama,3360000,2005-02-01,1,1,6
cont_4149_2_15,series,telugu,drama,4440000,2003-07-03,6,15,2
cont_3531_4_33,series,english,drama,3120000,2007-05-23,3,33,4
cont_3268_1_46,series,hindi,drama,2880000,1994-01-06,1,46,1
cont_1873_19_19,series,english,comedy,3420000,2014-08-20,3,19,19
cont_56_12_26,series,tamil,drama,3240000,2010-05-18,2,26,12
cont_3597_4_17,series,hindi,drama,3480000,2004-09-12,2,17,4
cont_960_12_16,series,malayalam,comedy,4320000,2005-10-25,5,16,12
cont_3856_9_27,series,telugu,comedy,4440000,2011-03-28,5,27,9
cont_2878_12_11,series,telugu,drama,5520000,2002-10-04,2,11,12
cont_3071_5_6,series,malayalam,drama,3300000,2004-06-21,1,6,5
cont_2239_1_3,sports,hindi,football,3420000,2004-10-12,0,3,1
cont_1892_3_44,series,hindi,drama,2820000,2000-11-30,5,44,3
cont_3114_2_32,series,oriya,drama,2640000,2011-06-18,8,32,2
cont_2207_2_3,series,hindi,drama,5280000,1996-09-05,5,3,2
cont_2956_1_14,series,english,comedy,2820000,2017-08-18,5,14,1
cont_4435_1_23,series,english,drama,3120000,1994-09-07,8,23,1
cont_4039_22_17,series,hindi,drama,2580000,2006-11-29,3,17,22
cont_2782_12_25,series,tamil,drama,3420000,2016-02-17,4,25,12
cont_553_5_15,series,gujarati,documentary,3300000,1995-06-07,8,15,5
cont_1212_12_6,series,hindi,action,3840000,2018-04-24,2,6,12
cont_3856_3_23,series,telugu,comedy,4440000,2005-03-11,5,23,3
cont_3360_1_26,series,hindi,drama,2940000,2019-09-16,2,26,1
cont_1561_3_2,series,hindi,action,5220000,2019-08-27,4,2,3
cont_526_3_47,series,english,drama,2700000,2015-11-08,2,47,3
cont_4103_3_11,series,hindi,comedy,3180000,2003-12-04,10,11,3
cont_3708_11_29,series,english,drama,3780000,2014-04-15,5,29,11
cont_1981_6_18,series,english,action,3300000,1997-12-16,9,18,6
cont_3469_1_6,sports,english,cricket,5280000,2013-10-29,0,6,1
cont_2079_5_11,series,english,drama,3420000,2004-02-28,4,11,5
cont_2163_3_38,series,marathi,comedy,3240000,2017-10-21,5,38,3
cont_808_13_32,series,malayalam,drama,4560000,2013-08-04,9,32,13
cont_3589_2_1,series,hindi,comedy,3360000,2005-12-24,3,1,2
cont_4652_2_19,series,gujarati,comedy,4020000,2004-09-15,8,19,2
cont_1849_10_13,series,hindi,drama,3060000,2004-09-28,5,13,10
cont_1815_7_33,series,hindi,comedy,3780000,2012-06-27,5,33,7
cont_3848_1_6,sports,hindi,cricket,7800000,2004-03-06,0,6,1
cont_2233_5_13,series,hindi,drama,2760000,2000-06-26,9,13,5
cont_4149_8_45,series,telugu,drama,4080000,2014-09-27,6,45,8
cont_1739_3_3,series,english,drama,3060000,2001-11-28,9,3,3
cont_1349_1_26,series,malayalam,action,2880000,2017-06-23,6,26,1
cont_1768_4_18,series,marathi,horror,3420000,2002-01-28,8,18,4
cont_4597_2_23,series,hindi,drama,3480000,2009-11-09,4,23,2
cont_3195_15_1,series,telugu,comedy,2820000,2009-08-04,8,1,15
cont_3597_10_23,series,hindi,drama,3180000,2011-08-07,2,23,10
cont_4811_7_7,series,telugu,drama,3540000,2016-12-25,7,7,7
cont_4842_1_3,sports,hindi,cricket,6780000,2003-06-02,0,3,1
cont_11_5_8,series,english,comedy,3420000,2008-09-07,8,8,5
cont_758_1_36,series,hindi,documentary,3420000,2009-10-25,10,36,1
cont_2053_5_15,series,hindi,drama,3360000,1997-07-16,5,15,5
cont_4881_4_4,series,hindi,comedy,2880000,2006-09-16,9,4,4
cont_1449_13_45,series,tamil,action,3060000,2017-06-25,10,45,13
cont_524_13_7,series,telugu,drama,3300000,2020-11-14,1,7,13
cont_807_15_8,series,telugu,comedy,3180000,2001-03-20,10,8,15
cont_2696_5_30,series,hindi,drama,3600000,2012-10-05,2,30,5
cont_2798_5_1,series,hindi,action,3000000,1996-03-09,5,1,5
cont_4912_2_4,series,hindi,horror,3300000,2013-05-07,8,4,2
cont_1927_4_16,series,english,drama,3000000,2007-06-04,2,16,4
cont_890_14_8,series,telugu,drama,2940000,2017-04-25,4,8,14
cont_3990_5_54,series,hindi,drama,5220000,2002-09-08,7,54,5
cont_4009_2_9,series,hindi,drama,3480000,2016-12-09,5,9,2
cont_3528_11_3,series,english,action,4680000,2018-07-30,2,3,11
cont_1485_2_17,series,marathi,drama,2880000,2009-01-11,7,17,2
cont_2911_8_8,series,hindi,drama,3540000,2006-02-10,10,8,8
cont_1257_10_8,series,telugu,drama,4860000,2012-06-21,8,8,10
cont_1368_5_23,series,hindi,drama,5040000,2012-04-23,6,23,5
cont_379_6_6,series,hindi,drama,3180000,2003-06-26,4,6,6
cont_517_7_35,series,english,drama,2760000,2018-03-21,5,35,7
cont_2630_6_43,series,hindi,action,3480000,2007-10-01,6,43,6
cont_2797_5_12,series,malayalam,comedy,3360000,2019-09-21,3,12,5
cont_2618_2_41,series,hindi,comedy,3360000,2013-03-07,5,41,2
cont_3497_16_8,series,kannada,comedy,4140000,2011-03-11,4,8,16
cont_3442_22_1,series,hindi,sci-fi,2940000,2018-04-05,8,1,22
cont_87_2_18,series,hindi,drama,3060000,2014-02-09,4,18,2
cont_2831_2_1,series,hindi,comedy,5100000,2019-10-14,8,1,2
cont_2855_1_3,sports,english,football,4500000,2014-06-24,0,3,1
cont_1101_2_18,series,telugu,drama,2700000,2009-06-01,10,18,2
cont_2776_1_9,series,hindi,sci-fi,2700000,1992-04-21,3,9,1
cont_2173_8_44,series,hindi,drama,3660000,2016-12-25,9,44,8
cont_4906_14_4,series,hindi,drama,4020000,2020-01-17,2,4,14
cont_2682_8_17,series,hindi,drama,2940000,2020-04-08,3,17,8
cont_3603_2_57,series,kannada,action,2940000,2020-07-09,10,57,2
cont_3968_8_40,series,hindi,drama,2880000,2003-09-03,8,40,8
cont_3195_10_12,series,telugu,comedy,2880000,2004-11-10,8,12,10
cont_2837_1_32,series,hindi,drama,3120000,2009-07-04,2,32,1
cont_4652_1_3,series,gujarati,comedy,4020000,2002-06-22,8,3,1
cont_2038_1_7,sports,english,tennis,3120000,2018-05-28,0,7,1
cont_3584_1_13,sports,english,basketball,5340000,2009-05-20,0,13,1
cont_3352_1_10,series,english,drama,3060000,2000-04-06,2,10,1
cont_2946_12_31,series,telugu,drama,2760000,2018-05-18,10,31,12
cont_1044_1_3,sports,hindi,cricket,5100000,2010-08-02,0,3,1
cont_1602_1_32,series,punjabi,comedy,3180000,1998-12-22,9,32,1
cont_2719_3_40,series,hindi,comedy,3360000,1998-03-22,2,40,3
cont_1337_6_8,series,hindi,drama,2700000,1998-09-01,3,8,6
cont_408_3_7,series,hindi,drama,3180000,2014-12-13,5,7,3
cont_3858_5_17,series,marathi,action,3660000,1994-12-30,1,17,5
cont_2089_1_11,series,hindi,horror,5100000,2010-04-22,10,11,1
cont_4667_2_1,series,marathi,drama,3180000,2007-12-14,10,1,2
cont_910_1_7,series,hindi,comedy,4260000,1996-07-16,9,7,1
cont_2194_9_27,series,english,drama,3240000,2007-05-23,5,27,9
cont_3191_20_14,series,english,action,4020000,2009-06-28,10,14,20
cont_890_5_13,series,telugu,drama,3540000,2004-06-20,4,13,5
cont_3906_1_5,series,hindi,action,3000000,1991-06-07,2,5,1
cont_1665_1_5,sports,hindi,cricket,2760000,1999-05-25,0,5,1
cont_4660_4_1,series,hindi,documentary,4620000,2019-05-10,5,1,4
cont_3974_12_26,series,hindi,comedy,4200000,2018-07-14,3,26,12
cont_1314_4_31,series,tamil,drama,3480000,2009-07-29,5,31,4
cont_3497_1_6,series,kannada,comedy,4320000,2000-04-13,4,6,1
cont_203_3_8,series,hindi,comedy,2820000,1995-02-19,3,8,3
cont_4187_5_26,series,telugu,horror,2880000,2009-09-02,7,26,5
cont_982_2_1,series,marathi,action,3900000,1994-03-03,1,1,2
cont_524_6_18,series,telugu,drama,2820000,2012-09-21,1,18,6
cont_4656_9_7,series,telugu,drama,2400000,2010-02-05,2,7,9
cont_1203_9_41,series,marathi,drama,3240000,2009-07-06,6,41,9
cont_582_12_7,series,english,horror,3900000,2020-09-07,4,7,12
cont_1856_1_16,series,bengali,drama,4380000,2001-04-04,9,16,1
cont_2876_2_19,series,hindi,comedy,3240000,2012-03-24,10,19,2
cont_1736_9_30,series,gujarati,drama,2820000,2012-07-22,9,30,9
cont_3908_5_10,series,hindi,action,3120000,2018-07-07,4,10,5
cont_83_6_14,series,telugu,documentary,2820000,2007-07-01,6,14,6
cont_3267_13_14,series,hindi,drama,2400000,2019-05-22,7,14,13
cont_1013_1_1,sports,hindi,football,3240000,1996-06-26,0,1,1
cont_203_16_15,series,hindi,comedy,3120000,2008-08-09,3,15,16
cont_162_2_52,series,hindi,drama,3000000,2016-01-22,1,52,2
cont_685_2_43,series,hindi,drama,2640000,2016-10-12,4,43,2
cont_3708_13_26,series,english,drama,4320000,2017-04-11,5,26,13
cont_4187_15_25,series,telugu,horror,2700000,2018-11-02,7,25,15
cont_3655_3_7,series,english,comedy,2940000,1998-01-14,7,7,3
cont_2656_1_19,series,hindi,drama,2880000,2012-06-26,1,19,1
cont_4007_14_29,series,hindi,documentary,3000000,2018-08-10,1,29,14
cont_4111_2_13,series,telugu,drama,3180000,1996-08-08,10,13,2
cont_459_33_1,series,english,documentary,3300000,2001-02-17,9,1,33
cont_2194_3_13,series,english,drama,3300000,2000-10-26,5,13,3
cont_3371_13_19,series,hindi,drama,3540000,2014-01-10,3,19,13
cont_3150_10_6,series,hindi,drama,3300000,1999-05-08,7,6,10
cont_4802_3_3,series,english,drama,3180000,1996-04-27,2,3,3
cont_1119_1_1,sports,english,football,3240000,2002-03-23,0,1,1
cont_938_7_24,series,hindi,drama,3120000,2012-10-20,9,24,7
cont_760_1_5,series,hindi,comedy,4860000,2001-11-27,8,5,1
cont_385_2_24,series,hindi,drama,2820000,1996-03-01,3,24,2
cont_3414_1_6,series,punjabi,drama,3120000,2014-04-01,4,6,1
cont_1013_1_9,sports,hindi,football,2940000,1996-07-28,0,9,1
cont_2270_29_13,series,hindi,comedy,2580000,2015-05-16,4,13,29
cont_3121_3_24,series,tamil,drama,2940000,2014-03-10,1,24,3
cont_1286_8_45,series,hindi,drama,3660000,2012-12-06,6,45,8
cont_3516_11_1,series,hindi,drama,3180000,1997-06-11,6,1,11
cont_3811_7_2,series,hindi,action,3360000,2019-01-07,10,2,7
cont_4724_5_12,series,hindi,drama,4020000,2001-04-22,3,12,5
cont_27_2_8,series,telugu,action,3300000,2011-09-24,9,8,2
cont_3257_4_12,series,tamil,drama,3120000,1998-04-27,5,12,4
cont_1598_1_1,series,telugu,drama,2760000,2010-04-12,6,1,1
cont_4039_26_11,series,hindi,drama,2940000,2009-06-22,3,11,26
cont_4591_11_29,series,hindi,drama,3420000,2007-10-19,7,29,11
cont_807_3_7,series,telugu,comedy,3000000,1998-01-11,10,7,3
cont_1155_1_1,sports,hindi,cricket,3780000,2005-05-07,0,1,1
cont_36_3_35,series,hindi,comedy,4320000,2016-10-15,7,35,3
cont_1481_5_29,series,hindi,action,5040000,2001-07-17,9,29,5
cont_750_9_14,series,hindi,drama,3720000,2010-05-17,5,14,9
cont_4472_4_30,series,english,drama,2880000,2015-12-07,3,30,4
cont_3033_1_53,series,hindi,drama,3660000,1993-09-10,7,53,1
cont_4104_14_31,series,hindi,action,2880000,2014-03-26,3,31,14
cont_4274_1_30,series,marathi,comedy,3540000,2007-09-12,1,30,1
cont_2593_7_2,series,gujarati,documentary,3300000,2002-07-07,5,2,7
cont_3174_11_1,series,hindi,action,2940000,2007-11-18,9,1,11
cont_475_21_14,series,english,drama,5400000,2020-05-03,10,14,21
cont_756_2_18,series,hindi,drama,2880000,1999-09-05,5,18,2
cont_1203_11_41,series,marathi,drama,3420000,2013-04-28,6,41,11
cont_1704_2_22,series,tamil,drama,3960000,2010-02-20,1,22,2
cont_174_3_4,series,hindi,horror,3060000,2007-10-19,5,4,3
cont_1492_3_3,series,hindi,drama,2580000,2001-09-10,6,3,3
cont_3331_1_3,series,english,action,3840000,2007-02-01,2,3,1
cont_1607_4_10,series,hindi,action,4260000,2015-03-31,9,10,4
cont_4849_2_23,series,malayalam,comedy,2940000,2019-05-03,8,23,2
cont_3384_13_21,series,hindi,horror,3000000,2018-11-22,2,21,13
cont_578_10_1,series,tamil,drama,3180000,2001-08-09,7,1,10
cont_4133_1_15,series,hindi,drama,2760000,2008-11-05,9,15,1
cont_1121_4_39,series,marathi,drama,5100000,2020-01-05,1,39,4
cont_684_2_5,series,hindi,drama,3360000,2009-05-18,2,5,2
cont_4810_9_8,series,hindi,documentary,2940000,2016-11-27,7,8,9
cont_1815_7_41,series,hindi,comedy,3240000,2012-10-01,5,41,7
cont_1937_6_56,series,hindi,action,2880000,2017-09-11,7,56,6
cont_1449_1_16,series,tamil,action,2820000,1997-03-18,10,16,1
cont_4543_3_3,series,english,comedy,3180000,2005-02-12,9,3,3
cont_3294_2_19,series,telugu,drama,2520000,2002-01-08,9,19,2
cont_4497_6_12,series,hindi,documentary,3060000,2004-02-25,7,12,6
cont_2573_4_15,series,hindi,drama,3240000,2013-03-16,5,15,4
cont_4148_19_6,series,hindi,drama,4080000,2008-09-22,9,6,19
cont_4330_4_28,series,english,documentary,2760000,2019-07-06,2,28,4
cont_3573_6_8,series,hindi,documentary,3300000,2009-03-23,2,8,6
cont_443_1_12,series,english,comedy,3480000,2010-03-09,1,12,1
cont_935_26_2,series,english,drama,2580000,2014-07-10,10,2,26
cont_3033_1_58,series,hindi,drama,3660000,1993-11-09,7,58,1
cont_3575_5_13,series,marathi,drama,2820000,2005-07-26,3,13,5
cont_1605_1_12,sports,hindi,cricket,3600000,2013-08-31,0,12,1
cont_2707_6_23,series,hindi,comedy,3720000,2014-01-21,4,23,6
cont_4776_2_2,series,hindi,drama,3240000,2004-11-19,7,2,2
cont_185_30_1,series,hindi,drama,3720000,2015-05-04,1,1,30
cont_23,movies,hindi,animation,10140000,2010-11-09,1,0,0
cont_4103_19_10,series,hindi,comedy,3420000,2011-10-11,10,10,19
cont_593_23_27,series,telugu,sci-fi,4320000,2012-10-11,5,27,23
cont_469_1_1,sports,english,basketball,4500000,2009-09-23,0,1,1
cont_696_2_26,series,gujarati,sci-fi,2820000,2012-11-09,6,26,2
cont_328_18_19,series,hindi,drama,3180000,2016-02-17,9,19,18
cont_493_11_1,series,english,drama,2820000,2006-08-25,7,1,11
cont_4602_1_8,series,telugu,drama,2580000,2013-07-11,6,8,1
cont_4967_1_15,series,malayalam,drama,2880000,2002-03-11,7,15,1
cont_2789_2_18,series,hindi,comedy,2880000,2017-03-07,5,18,2
cont_4512_6_10,series,hindi,drama,3000000,1996-11-20,1,10,6
cont_3756_3_10,series,tamil,drama,3540000,2011-03-09,7,10,3
cont_3160_7_24,series,tamil,drama,3360000,2005-02-15,4,24,7
cont_3352_16_23,series,english,drama,3120000,2012-07-08,2,23,16
cont_1275_9_9,series,hindi,comedy,3120000,2020-06-23,8,9,9
cont_4717_4_19,series,marathi,horror,2460000,2009-08-09,5,19,4
cont_1223_4_31,series,english,drama,3840000,2007-08-26,10,31,4
cont_3745_1_12,series,hindi,horror,2580000,2017-06-17,9,12,1
cont_3892_1_15,sports,hindi,cricket,4860000,2001-05-10,0,15,1
cont_4490_4_5,series,hindi,drama,2880000,2001-02-26,5,5,4
cont_19_1_8,sports,hindi,cricket,2760000,2005-02-10,0,8,1
cont_3641_1_18,series,hindi,drama,4440000,2006-11-01,9,18,1
cont_2719_7_48,series,hindi,comedy,3780000,2004-10-16,2,48,7
cont_4860_14_7,series,telugu,drama,3720000,2017-03-03,5,7,14
